FO-III	0.00301903711720077	Streptococcaceae
FO-III	0.00584689510296931	Turicibacteraceae
FO-III	0.0222769206959376	Christensenellaceae
FO-III	0.00707135192095198	Clostridiaceae
FO-III	3.41391306128998e-05	Dehalobacteriaceae
FO-III	0.166670649565238	Lachnospiraceae
FO-III	0.0151554980500867	Peptococcaceae
FO-III	0.0109552470136796	Peptostreptococcaceae
FO-III	0.383003492433062	Ruminococcaceae
FO-III	0.00978427483365709	Veillonellaceae
FO-III	0.00358688465639534	Mogibacteriaceae
FO-III	0.0142656047121104	Erysipelotrichaceae
FO-III	0.000598572756746177	Victivallaceae
FO-III	0.120896903239462	Alcaligenaceae
FO-III	1.13797102042999e-05	Comamonadaceae
FO-III	1.02417391838699e-05	Desulfomicrobiaceae
FO-III	0.0598720692978833	Desulfovibrionaceae
FO-III	0.0183668522697401	Helicobacteraceae
FO-III	0.00174223363227832	Enterobacteriaceae
FO-III	0.0013393918910461	Pasteurellaceae
FO-III	0.000100141449797839	Moraxellaceae
FO-III	0.000149074203676329	Pseudomonadaceae
FO-III	7.96579714300996e-06	Xanthomonadaceae
FO-III	1.25176812247299e-05	F16
FO-III	2.04834783677399e-05	Verrucomicrobiaceae
SL-I	1.81051620230949e-05	Micrococcaceae
SL-I	0.000133978198970903	Bifidobacteriaceae
SL-I	0.00133857497890749	Coriobacteriaceae
SL-I	0.000300545689583376	Bacteroidaceae
SL-I	4.22453780538882e-05	Porphyromonadaceae
SL-I	0.000206398847063282	Prevotellaceae
SL-I	2.17261944277139e-05	Rikenellaceae
SL-I	0.00107061858096568	S24-7
SL-I	6.03505400769831e-06	Odoribacteraceae
SL-I	4.22453780538882e-05	Paraprevotellaceae
SL-I	0.000978885760048667	Deferribacteraceae
SL-I	6.39715724816021e-05	Bacillaceae
SL-I	7.24206480923798e-05	Staphylococcaceae
SL-I	0.00032227188401109	Enterococcaceae
SL-I	0.0178082373659162	Lactobacillaceae
SL-I	0.000246230203514091	Leuconostocaceae
SL-I	0.0045311185489799	Streptococcaceae
SL-I	0.00192397521765422	Turicibacteraceae
SL-I	0.0125613614116233	Christensenellaceae
SL-I	0.00986489928098367	Clostridiaceae
SL-I	0.000236574117101774	Dehalobacteriaceae
SL-I	0.0217636117625617	Lachnospiraceae
SL-I	0.00649251110148185	Peptococcaceae
SL-I	0.0699523110032312	Peptostreptococcaceae
SL-I	0.0306991127263598	Ruminococcaceae
SL-I	0.00219193161559603	Veillonellaceae
SL-I	0.00291734510732137	Mogibacteriaceae
SL-I	0.000114666026146268	Erysipelotrichaceae
SL-I	9.17328209170144e-05	Victivallaceae
SL-I	0.0169367755672046	Alcaligenaceae
SL-I	0.000371759326874216	Comamonadaceae
SL-I	1.0863097213857e-05	Desulfomicrobiaceae
SL-I	0.746751028674956	Desulfovibrionaceae
SL-I	0.00213761612952674	Helicobacteraceae
SL-I	0.0250937545640096	Enterobacteriaceae
SL-I	0.000165360479810934	Pasteurellaceae
SL-I	0.00107665363497338	Moraxellaceae
SL-I	0.000832837453062367	Pseudomonadaceae
SL-I	0.00010863097213857	Xanthomonadaceae
SL-I	7.24206480923798e-05	F16
SL-I	0.0204286578160588	Verrucomicrobiaceae
SL-II	0.00045726736522794	Micrococcaceae
SL-II	3.24834740325859e-05	Bifidobacteriaceae
SL-II	0.000820832401515729	Coriobacteriaceae
SL-II	0.028610444436393	Bacteroidaceae
SL-II	0.00261491965962317	Porphyromonadaceae
SL-II	0.0293450706952838	Prevotellaceae
SL-II	0.00295974423012292	Rikenellaceae
SL-II	0.0937498047868147	S24-7
SL-II	0.000698394691700597	Odoribacteraceae
SL-II	0.000768359097309244	Paraprevotellaceae
SL-II	0.0113642184538616	Deferribacteraceae
SL-II	3.87302959619294e-05	Bacillaceae
SL-II	3.99796603477981e-05	Staphylococcaceae
SL-II	1.49923726304243e-05	Enterococcaceae
SL-II	0.0146850289915006	Lactobacillaceae
SL-II	0.000273610800505243	Leuconostocaceae
SL-II	0.00583827977516438	Streptococcaceae
SL-II	0.000421035798037748	Turicibacteraceae
SL-II	0.0116353305255951	Christensenellaceae
SL-II	0.0212904184995883	Clostridiaceae
SL-II	0.000770857826080981	Dehalobacteriaceae
SL-II	0.164482569492771	Lachnospiraceae
SL-II	0.00384679294408969	Peptococcaceae
SL-II	0.00409416709249169	Peptostreptococcaceae
SL-II	0.353209054893323	Ruminococcaceae
SL-II	0.00614937150724569	Veillonellaceae
SL-II	0.00305094783029134	Mogibacteriaceae
SL-II	0.00182532136775416	Erysipelotrichaceae
SL-II	0.000177409742793354	Victivallaceae
SL-II	0.0296261776821042	Alcaligenaceae
SL-II	1.49923726304243e-05	Comamonadaceae
SL-II	6.24682192934345e-06	Desulfomicrobiaceae
SL-II	0.192393369873077	Desulfovibrionaceae
SL-II	0.00419536560774706	Helicobacteraceae
SL-II	0.00246874402647653	Enterobacteriaceae
SL-II	0.000252371605945475	Pasteurellaceae
SL-II	0.000129933896130344	Moraxellaceae
SL-II	0.000148674361918374	Pseudomonadaceae
SL-II	2.49872877173738e-05	Xanthomonadaceae
SL-II	5.99694905216971e-05	F16
SL-II	0.0074137282657448	Verrucomicrobiaceae
SL-III	0.000514379926660962	Micrococcaceae
SL-III	4.54225710893929e-05	Bifidobacteriaceae
SL-III	0.000574534142427996	Coriobacteriaceae
SL-III	0.0359857250363074	Bacteroidaceae
SL-III	0.00302612534419874	Porphyromonadaceae
SL-III	0.0260995638205538	Prevotellaceae
SL-III	0.00258294836681304	Rikenellaceae
SL-III	0.0774246138774548	S24-7
SL-III	0.000547526127185654	Odoribacteraceae
SL-III	8.10240457270251e-05	Paraprevotellaceae
SL-III	0.00134303493977826	Deferribacteraceae
SL-III	0.00161065981808874	Bacillaceae
SL-III	3.43738375811622e-05	Staphylococcaceae
SL-III	1.5959281734111e-05	Enterococcaceae
SL-III	0.00900840072037742	Lactobacillaceae
SL-III	0.000267624878310477	Leuconostocaceae
SL-III	0.0308750719702224	Streptococcaceae
SL-III	0.000441949340329228	Turicibacteraceae
SL-III	0.0140245257331142	Christensenellaceae
SL-III	0.0920654134129169	Clostridiaceae
SL-III	0.00015836518028464	Dehalobacteriaceae
SL-III	0.0643772872412908	Lachnospiraceae
SL-III	0.00219992560519438	Peptococcaceae
SL-III	0.0158770300513275	Peptostreptococcaceae
SL-III	0.34701493911534	Ruminococcaceae
SL-III	0.00565204100798823	Veillonellaceae
SL-III	0.00232391694789786	Mogibacteriaceae
SL-III	0.000451770436780988	Erysipelotrichaceae
SL-III	9.45280533481959e-05	Victivallaceae
SL-III	0.0734888094744117	Alcaligenaceae
SL-III	0.06071892881301	Comamonadaceae
SL-III	3.31462005246921e-05	Desulfomicrobiaceae
SL-III	0.0731021038016237	Desulfovibrionaceae
SL-III	0.00205383679547444	Helicobacteraceae
SL-III	0.00970324329433949	Enterobacteriaceae
SL-III	9.45280533481959e-05	Pasteurellaceae
SL-III	0.0127232304532559	Moraxellaceae
SL-III	0.0218617607016191	Pseudomonadaceae
SL-III	0.000719395315091465	Xanthomonadaceae
SL-III	1.10487335082307e-05	F16
SL-III	0.0107712875334685	Verrucomicrobiaceae
SO-I	9.33709722096863e-06	Micrococcaceae
SO-I	0.000407719911982297	Bifidobacteriaceae
SO-I	0.00113290112947753	Coriobacteriaceae
SO-I	0.00811082511928142	Bacteroidaceae
SO-I	0.000348584962916162	Porphyromonadaceae
SO-I	0.0092655128089412	Prevotellaceae
SO-I	0.000731405948975876	Rikenellaceae
SO-I	0.0344258774537113	S24-7
SO-I	0.000407719911982297	Odoribacteraceae
SO-I	7.4696777767749e-05	Paraprevotellaceae
SO-I	0.00108310327763236	Deferribacteraceae
SO-I	7.78091435080719e-05	Bacillaceae
SO-I	4.04607546241974e-05	Staphylococcaceae
SO-I	4.66854861048432e-05	Enterococcaceae
SO-I	0.15471258858571	Lactobacillaceae
SO-I	0.000277000550888736	Leuconostocaceae
SO-I	0.00431062655034718	Streptococcaceae
SO-I	0.000582012393440378	Turicibacteraceae
SO-I	0.0151572211553724	Christensenellaceae
SO-I	0.0131404081556432	Clostridiaceae
